CellID,Group,Batch,UMAP1,UMAP2
Cell1-0,Group4,Batch1,-1.4768541,-8.416208
Cell2-0,Group4,Batch1,-1.4321349,-8.5679
Cell3-0,Group3,Batch1,-10.5948715,1.410297
Cell4-0,Group3,Batch1,-10.730256,2.2070708
Cell5-0,Group3,Batch1,-10.962907,1.9763068
Cell6-0,Group2,Batch1,10.434586,5.2822104
Cell7-0,Group4,Batch1,-2.030599,-8.441741
Cell8-0,Group3,Batch1,-10.472771,1.9531535
Cell9-0,Group4,Batch1,-1.6937573,-9.337512
Cell10-0,Group2,Batch1,11.451932,5.9977536
Cell11-0,Group3,Batch1,-9.874567,1.89324
Cell12-0,Group2,Batch1,10.559766,5.3672137
Cell13-0,Group4,Batch1,-2.286585,-8.481784
Cell14-0,Group2,Batch1,10.905419,5.933787
Cell15-0,Group2,Batch1,11.025992,6.40736
Cell16-0,Group4,Batch1,-2.50311,-8.804712
Cell17-0,Group1,Batch1,-9.108411,-8.946412
Cell18-0,Group3,Batch1,-9.506341,1.9458425
Cell19-0,Group2,Batch1,10.306518,5.0287814
Cell20-0,Group1,Batch1,-9.456806,-9.129895
Cell21-0,Group4,Batch1,-1.8014096,-8.851141
Cell22-0,Group4,Batch1,-1.734609,-9.847009
Cell23-0,Group2,Batch1,10.829323,5.9911523
Cell24-0,Group2,Batch1,10.145855,6.1088634
Cell25-0,Group4,Batch1,-2.4430013,-8.464641
Cell26-0,Group1,Batch1,-9.494971,-8.9986515
Cell27-0,Group4,Batch1,-2.5375388,-9.156627
Cell28-0,Group4,Batch1,-2.0767715,-9.04436
Cell29-0,Group4,Batch1,-2.584981,-9.750324
Cell30-0,Group4,Batch1,-2.6959078,-8.325791
Cell31-0,Group2,Batch1,10.969794,5.7274837
Cell32-0,Group2,Batch1,10.750226,6.420749
Cell33-0,Group2,Batch1,10.606637,5.6541686
Cell34-0,Group4,Batch1,-1.0743239,-8.628435
Cell35-0,Group2,Batch1,10.109323,6.14888
Cell36-0,Group4,Batch1,-0.68914574,-8.415798
Cell37-0,Group2,Batch1,10.643792,6.7299194
Cell38-0,Group4,Batch1,-2.795506,-8.692209
Cell39-0,Group2,Batch1,11.026372,6.1342535
Cell40-0,Group3,Batch1,-11.076193,1.700336
Cell41-0,Group3,Batch1,-10.610304,1.7528735
Cell42-0,Group3,Batch1,-9.560961,1.5686959
Cell43-0,Group2,Batch1,11.639185,5.7128153
Cell44-0,Group4,Batch1,-2.3311598,-8.185814
Cell45-0,Group3,Batch1,-9.956331,2.0619128
Cell46-0,Group4,Batch1,-1.3085765,-8.642117
Cell47-0,Group3,Batch1,-11.138711,1.6545824
Cell48-0,Group2,Batch1,10.216498,5.169503
Cell49-0,Group4,Batch1,-2.1244922,-9.7968025
Cell50-0,Group4,Batch1,-1.9266161,-8.391175
Cell51-0,Group2,Batch1,10.760168,5.8848376
Cell52-0,Group3,Batch1,-10.924086,1.69213
Cell53-0,Group3,Batch1,-10.102812,1.7887044
Cell54-0,Group2,Batch1,10.542534,6.8339944
Cell55-0,Group2,Batch1,10.401848,6.2170434
Cell56-0,Group2,Batch1,9.5434265,6.0830173
Cell57-0,Group4,Batch1,-2.0866046,-8.882309
Cell58-0,Group2,Batch1,10.407977,6.775485
Cell59-0,Group4,Batch1,-2.6512506,-8.687786
Cell60-0,Group3,Batch1,-10.79719,1.5457114
Cell61-0,Group3,Batch1,-10.491342,2.3053617
Cell62-0,Group2,Batch1,10.239319,5.6355815
Cell63-0,Group2,Batch1,10.600191,5.2600007
Cell64-0,Group4,Batch1,-1.623293,-8.244297
Cell65-0,Group4,Batch1,-1.9518982,-8.699049
Cell66-0,Group4,Batch1,-2.4318652,-9.414331
Cell67-0,Group4,Batch1,-2.2443955,-8.681036
Cell68-0,Group1,Batch1,-9.141929,-8.931826
Cell69-0,Group4,Batch1,-1.2781359,-8.842177
Cell70-0,Group2,Batch1,10.527091,6.4519405
Cell71-0,Group3,Batch1,-10.092922,1.5161092
Cell72-0,Group2,Batch1,10.654877,4.2930493
Cell73-0,Group4,Batch1,-1.2024193,-8.748276
Cell74-0,Group2,Batch1,10.294748,6.842505
Cell75-0,Group3,Batch1,-10.06536,1.0658597
Cell76-0,Group2,Batch1,11.205916,5.896651
Cell77-0,Group3,Batch1,-11.175041,1.6797782
Cell78-0,Group3,Batch1,-10.337602,1.5114363
Cell79-0,Group3,Batch1,-9.497181,2.3570013
Cell80-0,Group2,Batch1,11.221779,5.96852
Cell81-0,Group4,Batch1,-0.32264045,-7.6751456
Cell82-0,Group2,Batch1,11.434583,6.5079665
Cell83-0,Group2,Batch1,10.044724,5.9753404
Cell84-0,Group3,Batch1,-10.303409,2.3203485
Cell85-0,Group2,Batch1,10.049884,3.4932609
Cell86-0,Group4,Batch1,-1.6656659,-9.434271
Cell87-0,Group3,Batch1,-10.117862,2.5091846
Cell88-0,Group4,Batch1,-1.0313863,-8.483447
Cell89-0,Group4,Batch1,-2.1673772,-8.815569
Cell90-0,Group4,Batch1,-1.2640288,-8.268983
Cell91-0,Group4,Batch1,-1.4683899,-8.944094
Cell92-0,Group4,Batch1,-1.5550727,-8.348183
Cell93-0,Group4,Batch1,-2.1013703,-9.225111
Cell94-0,Group2,Batch1,10.786057,5.948174
Cell95-0,Group2,Batch1,10.845334,6.6441193
Cell96-0,Group4,Batch1,-1.8293741,-9.074603
Cell97-0,Group2,Batch1,11.270205,6.123331
Cell98-0,Group3,Batch1,-9.658377,2.120651
Cell99-0,Group2,Batch1,10.541139,6.5763006
Cell100-0,Group4,Batch1,-1.0158616,-9.314097
Cell101-0,Group4,Batch1,-1.5009614,-8.488011
Cell102-0,Group4,Batch1,-1.7361962,-8.723049
Cell103-0,Group4,Batch1,-2.150053,-9.995189
Cell104-0,Group2,Batch1,10.263641,5.628563
Cell105-0,Group2,Batch1,10.698225,6.819446
Cell106-0,Group4,Batch1,-2.3590477,-9.344539
Cell107-0,Group4,Batch1,-2.1766994,-9.137265
Cell108-0,Group2,Batch1,10.016037,6.390409
Cell109-0,Group3,Batch1,-10.541296,1.1478853
Cell110-0,Group4,Batch1,-1.5640563,-8.740602
Cell111-0,Group4,Batch1,-1.3660214,-8.233256
Cell112-0,Group3,Batch1,-10.721174,1.6549722
Cell113-0,Group2,Batch1,11.123474,6.364727
Cell114-0,Group1,Batch1,-8.748562,-8.724144
Cell115-0,Group2,Batch1,10.608277,6.7907634
Cell116-0,Group2,Batch1,10.5807,6.15369
Cell117-0,Group2,Batch1,10.209855,5.870341
Cell118-0,Group4,Batch1,-2.1738963,-9.358571
Cell119-0,Group3,Batch1,-9.390143,2.5911477
Cell120-0,Group4,Batch1,-1.2305139,-9.121657
Cell121-0,Group2,Batch1,11.294921,6.0598917
Cell122-0,Group3,Batch1,-10.2019415,1.5242462
Cell123-0,Group2,Batch1,11.276173,5.3620243
Cell124-0,Group2,Batch1,11.236273,5.5049953
Cell125-0,Group2,Batch1,10.968461,6.6979775
Cell126-0,Group4,Batch1,-2.3093479,-8.297465
Cell127-0,Group2,Batch1,10.019528,5.8106313
