CellID,Group,Batch,UMAP1,UMAP2
Cell1,Group4,Batch1,-4.487485,-1.0550119
Cell2,Group4,Batch1,-4.104697,1.1862847
Cell3,Group3,Batch1,-8.407259,-0.02912143
Cell4,Group3,Batch1,-6.9329824,-0.2742142
Cell5,Group3,Batch1,-7.9222,0.19176169
Cell6,Group2,Batch1,11.165011,-2.2162406
Cell7,Group4,Batch1,-4.505029,1.5226139
Cell8,Group3,Batch1,-8.552247,0.24623625
Cell9,Group4,Batch1,-3.5867584,1.3743901
Cell10,Group2,Batch1,10.849777,0.9457205
Cell11,Group3,Batch1,-7.2659764,1.5500417
Cell12,Group2,Batch1,10.962532,-2.2438405
Cell13,Group4,Batch1,-2.2707043,0.2795391
Cell14,Group2,Batch1,10.866407,-2.429221
Cell15,Group2,Batch1,11.568051,-0.2827918
Cell16,Group4,Batch1,-2.3855805,-0.021533608
Cell17,Group1,Batch1,8.751826,5.08835
Cell18,Group3,Batch1,-6.7774453,-1.0800437
Cell19,Group2,Batch1,9.1641035,-0.047729917
Cell20,Group1,Batch1,8.415946,5.468863
Cell21,Group4,Batch1,-3.370468,2.0927167
Cell22,Group4,Batch1,-3.072735,1.2212632
Cell23,Group2,Batch1,10.375144,-1.3316592
Cell24,Group2,Batch1,8.962461,-0.5061753
Cell25,Group4,Batch1,-5.3334603,-0.42958453
Cell26,Group1,Batch1,8.670683,5.6347327
Cell27,Group4,Batch1,-5.178106,1.9896069
Cell28,Group4,Batch1,-2.3865879,-0.7383088
Cell29,Group4,Batch1,-2.4817195,-1.1872528
Cell30,Group4,Batch1,-4.3432837,0.76737213
Cell31,Group2,Batch1,9.459156,-1.4733788
Cell32,Group2,Batch1,10.77089,-0.5124676
Cell33,Group2,Batch1,10.656052,-1.1871806
Cell34,Group4,Batch1,-2.8812056,0.83693504
Cell35,Group2,Batch1,10.220199,-0.29276627
Cell36,Group4,Batch1,-3.007351,-0.19492628
Cell37,Group2,Batch1,9.63261,-0.7135637
Cell38,Group4,Batch1,-4.9996862,0.15550938
Cell39,Group2,Batch1,9.651313,-2.0013163
Cell40,Group3,Batch1,-6.303013,-0.7202251
Cell41,Group3,Batch1,-5.8091207,-0.74933994
Cell42,Group3,Batch1,-6.1410503,0.8857377
Cell43,Group2,Batch1,10.453859,-0.8449356
Cell44,Group4,Batch1,-5.0196505,-0.3610022
Cell45,Group3,Batch1,-6.502532,-0.34456
Cell46,Group4,Batch1,-2.212247,0.8814811
Cell47,Group3,Batch1,-7.7244062,0.4266789
Cell48,Group2,Batch1,10.2214775,-0.4086738
Cell49,Group4,Batch1,-2.4670064,1.1650208
Cell50,Group4,Batch1,-2.667668,1.470067
Cell51,Group2,Batch1,9.853111,-1.057748
Cell52,Group3,Batch1,-7.0189667,-0.3396564
Cell53,Group3,Batch1,-5.205086,-0.84387624
Cell54,Group2,Batch1,9.749918,-1.9779526
Cell55,Group2,Batch1,10.138067,-0.35649964
Cell56,Group2,Batch1,8.844758,-1.023707
Cell57,Group4,Batch1,-5.4037833,0.15562072
Cell58,Group2,Batch1,9.6623745,-1.4100293
Cell59,Group4,Batch1,-3.7524133,2.47414
Cell60,Group3,Batch1,-5.67047,1.5952798
Cell61,Group3,Batch1,-5.6567845,2.1904542
Cell62,Group2,Batch1,9.035122,-0.53489494
Cell63,Group2,Batch1,11.5508375,0.6650647
Cell64,Group4,Batch1,-3.9827344,1.6150831
Cell65,Group4,Batch1,-5.3030963,1.5923089
Cell66,Group4,Batch1,-5.063117,-0.04852125
Cell67,Group4,Batch1,-3.002817,1.4996352
Cell68,Group1,Batch1,8.583862,4.6192255
Cell69,Group4,Batch1,-4.6673155,1.4049505
Cell70,Group2,Batch1,10.120334,-1.4808525
Cell71,Group3,Batch1,-6.1790986,-0.83739156
Cell72,Group2,Batch1,9.274573,0.6705511
Cell73,Group4,Batch1,-4.6488285,-0.32415667
Cell74,Group2,Batch1,9.216957,-1.3360221
Cell75,Group3,Batch1,-7.847345,0.14139205
Cell76,Group2,Batch1,9.629255,0.86308473
Cell77,Group3,Batch1,-7.214923,1.5213064
Cell78,Group3,Batch1,-6.4809384,-0.89484966
Cell79,Group3,Batch1,-6.8444223,-1.4593407
Cell80,Group2,Batch1,9.87312,0.0012399107
Cell81,Group4,Batch1,-5.4087834,1.6373143
Cell82,Group2,Batch1,11.59692,-0.1669117
Cell83,Group2,Batch1,9.012483,-0.806233
Cell84,Group3,Batch1,-8.013776,-0.2889082
Cell85,Group2,Batch1,10.846023,0.44346786
Cell86,Group4,Batch1,-2.2563765,-0.6764344
Cell87,Group3,Batch1,-6.5188665,0.89955676
Cell88,Group4,Batch1,-4.6902575,0.41799915
Cell89,Group4,Batch1,-4.375678,0.7364367
Cell90,Group4,Batch1,-4.092676,-0.3357719
Cell91,Group4,Batch1,-4.69427,1.7258846
Cell92,Group4,Batch1,-4.591276,-0.33189684
Cell93,Group4,Batch1,-4.2842026,0.23952813
Cell94,Group2,Batch1,10.541657,0.84163976
Cell95,Group2,Batch1,10.274819,-2.1482682
Cell96,Group4,Batch1,-4.5045323,1.5805829
Cell97,Group2,Batch1,10.174216,1.0858114
Cell98,Group3,Batch1,-6.4067883,-1.0944761
Cell99,Group2,Batch1,10.109423,-0.5388168
Cell100,Group4,Batch1,-2.3501678,0.64712286
Cell101,Group4,Batch1,-5.414663,-0.5184994
Cell102,Group4,Batch1,-4.4184036,0.8358862
Cell103,Group4,Batch1,-2.7634306,-0.69781965
Cell104,Group2,Batch1,8.71683,-0.5561415
Cell105,Group2,Batch1,11.658334,-1.2574475
Cell106,Group4,Batch1,-3.47729,-0.89150935
Cell107,Group4,Batch1,-2.8453038,2.11446
Cell108,Group2,Batch1,9.249627,-1.613217
Cell109,Group3,Batch1,-7.299778,0.4038142
Cell110,Group4,Batch1,-4.9499707,1.0151
Cell111,Group4,Batch1,-5.987137,0.066342406
Cell112,Group3,Batch1,-7.550347,-0.03403134
